epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,146.384,0.37246,0.45997,0.79732,0.98932,1,0.995,0.92713,0.3608,0.41196,0.80706,9.20991e-05,9.20991e-05,9.20991e-05
191,153.697,0.39102,0.48138,0.7775,0.98932,1,0.995,0.92713,0.3608,0.41196,0.80706,8.50255e-05,8.50255e-05,8.50255e-05
192,154.696,0.37299,0.4974,0.82385,0.98966,1,0.995,0.93029,0.35384,0.40251,0.80708,7.7952e-05,7.7952e-05,7.7952e-05
193,155.467,0.34643,0.47511,0.80385,0.98966,1,0.995,0.93029,0.35384,0.40251,0.80708,7.08784e-05,7.08784e-05,7.08784e-05
194,156.192,0.37791,0.4956,0.80049,0.98966,1,0.995,0.93029,0.35384,0.40251,0.80708,6.38049e-05,6.38049e-05,6.38049e-05
195,156.921,0.39925,0.52571,0.79546,0.98966,1,0.995,0.93029,0.35384,0.40251,0.80708,5.67313e-05,5.67313e-05,5.67313e-05
196,157.737,0.38259,0.48971,0.79632,0.99061,1,0.995,0.93257,0.35158,0.3967,0.80776,4.96578e-05,4.96578e-05,4.96578e-05
197,158.661,0.39349,0.5193,0.77756,0.99061,1,0.995,0.93257,0.35158,0.3967,0.80776,4.25842e-05,4.25842e-05,4.25842e-05
198,159.352,0.35725,0.46653,0.81657,0.99061,1,0.995,0.93257,0.35158,0.3967,0.80776,3.55107e-05,3.55107e-05,3.55107e-05
199,160.075,0.37934,0.4678,0.77317,0.99061,1,0.995,0.93257,0.35158,0.3967,0.80776,2.84371e-05,2.84371e-05,2.84371e-05
200,160.801,0.35107,0.47212,0.80393,0.99164,1,0.995,0.93257,0.34914,0.3969,0.8084,2.13636e-05,2.13636e-05,2.13636e-05
